open,high,low,close,volume,close_time,quote,takers_buy_base,takers_buy_quote,predicted_close,actual_close,abs_error
6729.92,6870.0,6724.84,6862.12,1874.316883,2018-10-16 00:59:59.999000-05:00,12765571.00983555,1122.300851,7649524.73158664,0.06312732,0.059481192,0.0036461242
6862.12,6900.0,6807.54,6818.01,1948.582879,2018-10-16 01:59:59.999000-05:00,13356153.57528153,843.942058,5791444.62830326,0.0632954,0.0595397,0.0037556998
3907.16,3985.78,3863.74,3925.81,3580.21446,2018-11-25 07:59:59.999000-05:00,14047255.56320714,1872.600424,7348454.47296531,0.019264922,0.015256225,0.0040086964
3925.81,4025.48,3900.0,3965.28,4202.668333,2018-11-25 08:59:59.999000-05:00,16643195.08395727,2277.624852,9019618.39543065,0.019544333,0.01594809,0.0035962425
3966.96,3971.1,3911.0,3946.77,2199.936692,2018-11-25 09:59:59.999000-05:00,8672056.58726411,1211.037817,4774554.90617589,0.019426793,0.016500546,0.0029262472
3944.33,3946.76,3851.91,3880.0,3900.539264,2018-11-25 10:59:59.999000-05:00,15160357.918609,1795.542345,6977925.57081215,0.01945439,0.016668143,0.002786247
3881.62,3911.0,3838.38,3880.85,2839.974897,2018-11-25 11:59:59.999000-05:00,11026299.37792188,1471.927585,5715829.18429892,0.019169703,0.015767848,0.003401855
3878.27,3900.0,3811.0,3857.73,3461.015121,2018-11-25 12:59:59.999000-05:00,13303273.79156528,1741.112712,6694874.00177423,0.019006655,0.015561706,0.0034449482
3778.26,3780.0,3712.66,3758.76,7289.075604,2019-02-24 11:59:59.999000-05:00,27320527.02483533,3427.892138,12849363.12021183,0.021189258,0.014363398,0.0068258597
3758.76,3797.57,3751.66,3774.52,2860.526728,2019-02-24 12:59:59.999000-05:00,10799094.55958148,1577.450408,5955535.20538766,0.020533785,0.013646241,0.006887544
3774.51,3804.15,3760.66,3795.03,1830.295597,2019-02-24 13:59:59.999000-05:00,6920470.97368109,883.161016,3339570.707209,0.020494714,0.014240444,0.0062542707
3807.62,3807.7,3778.65,3796.71,2015.926266,2019-02-25 09:59:59.999000-05:00,7649938.45032454,952.330678,3613886.21625236,0.017953694,0.014951963,0.003001731
4623.74,4700.02,4585.44,4675.53,10674.560229,2019-04-02 01:59:59.999000-05:00,49463550.97449699,5485.664366,25429889.85299664,0.02132386,0.02535264,0.0040287804
4677.1,4679.0,4625.36,4646.03,4796.587909,2019-04-02 02:59:59.999000-05:00,22316947.33868831,2432.787555,11320525.99149994,0.022283792,0.026943885,0.0046600923
4647.01,4686.94,4645.0,4650.0,3679.153096,2019-04-02 03:59:59.999000-05:00,17167785.40865486,1933.04501,9018969.93766911,0.023014963,0.027552104,0.004537141
4649.99,4775.0,4649.99,4745.38,5820.745311,2019-04-02 04:59:59.999000-05:00,27451630.12439461,3382.727405,15944328.5262447,0.023494884,0.027851338,0.004356453
4745.0,4756.86,4703.0,4729.39,3627.429897,2019-04-02 05:59:59.999000-05:00,17133074.4741006,1947.811582,9198030.51339737,0.023771182,0.027927365,0.0041561835
4729.41,4750.0,4716.91,4722.27,2716.607491,2019-04-02 06:59:59.999000-05:00,12855626.33561153,1329.104343,6290723.78111401,0.024329245,0.028735023,0.004405778
4722.45,4777.82,4721.18,4766.12,3051.937998,2019-04-02 07:59:59.999000-05:00,14488647.45652174,1595.089193,7572571.87808848,0.024792552,0.028946957,0.0041544046
4766.59,4769.0,4732.98,4764.24,3275.640883,2019-04-02 08:59:59.999000-05:00,15573906.48957987,1816.531891,8637443.65998296,0.025180712,0.029012013,0.003831301
4764.24,4768.17,4618.0,4718.02,5214.916261,2019-04-02 09:59:59.999000-05:00,24494520.57854238,2565.983375,12053368.65780139,0.025570273,0.029191798,0.0036215242
4718.0,4735.85,4680.1,4733.85,2061.474921,2019-04-02 10:59:59.999000-05:00,9711133.56895128,1117.640758,5265724.96598366,0.025750265,0.027439967,0.0016897023
4733.85,4736.0,4687.49,4715.64,2260.89095,2019-04-02 11:59:59.999000-05:00,10650520.87363912,1093.525564,5151263.13400357,0.026326627,0.02838612,0.0020594932
4715.64,4716.78,4665.0,4691.16,2065.242032,2019-04-02 12:59:59.999000-05:00,9694469.63350909,1027.364784,4822648.43963221,0.026716232,0.028498713,0.0017824806
4691.19,4715.69,4690.89,4714.21,1280.007491,2019-04-02 13:59:59.999000-05:00,6023563.96405316,671.543954,3160233.72673987,0.027103782,0.028156057,0.0010522753
4714.21,4746.81,4702.0,4729.0,1457.854018,2019-04-02 14:59:59.999000-05:00,6880872.31537969,779.957883,3681763.26239838,0.027555674,0.028550517,0.0009948425
4726.97,4787.92,4710.0,4764.99,4014.325113,2019-04-02 15:59:59.999000-05:00,19105116.73423271,2163.38556,10295770.20906436,0.027945682,0.028719788,0.000774106
4764.99,4790.0,4745.33,4748.82,2219.256562,2019-04-02 16:59:59.999000-05:00,10586378.72411681,1251.697251,5972196.16257329,0.028128162,0.028841676,0.00071351416
4747.21,4794.47,4747.21,4791.79,1504.809294,2019-04-02 17:59:59.999000-05:00,7181168.54481698,859.088519,4099816.45874178,0.028591663,0.029379962,0.00078829937
4794.0,4897.99,4771.05,4857.29,6579.647259,2019-04-02 18:59:59.999000-05:00,31890095.75132584,3521.435882,17060770.50691258,0.029019117,0.029408606,0.0003894884
4857.19,4950.0,4849.0,4937.77,7134.638007,2019-04-02 19:59:59.999000-05:00,35024834.61305754,3640.802264,17880468.25460545,0.02908361,0.02977183,0.0006882213
4937.82,4950.0,4878.66,4935.43,4540.778826,2019-04-02 20:59:59.999000-05:00,22311832.93059471,2253.500598,11077730.78433941,0.029424533,0.030959474,0.0015349407
4934.64,5027.21,4929.36,5023.9,5920.962243,2019-04-02 21:59:59.999000-05:00,29499093.98581312,3127.001403,15581096.81030377,0.029898435,0.031411372,0.0015129372
5022.69,5034.99,4930.0,5000.56,5690.227454,2019-04-02 22:59:59.999000-05:00,28420574.79967614,2778.261283,13876862.94393446,0.03020826,0.032183837,0.0019755773
5000.56,5002.67,4753.5,4837.96,8249.808279,2019-04-02 23:59:59.999000-05:00,40319543.83673855,4030.679596,19688909.92093075,0.030445263,0.032193586,0.0017483234
4837.95,4924.48,4835.41,4900.53,3916.861292,2019-04-03 00:59:59.999000-05:00,19153797.71622238,2115.692697,10346588.46332326,0.030729651,0.029504439,0.0012252126
13537.69,13961.45,13451.0,13905.39,7958.443846,2019-06-26 13:59:59.999000-05:00,109373597.39320968,4180.189834,57465058.8763545,0.15257934,0.15866731,0.0060879737
13905.4,13964.74,13650.0,13960.76,6213.63922,2019-06-26 14:59:59.999000-05:00,86124965.3283251,3165.119588,43882430.4391684,0.15431789,0.16201922,0.0077013373
12882.2,12940.0,11900.0,12609.38,15246.292281,2019-06-26 16:59:59.999000-05:00,189142377.46361387,7520.02836,93358436.0741788,0.1561216,0.13687988,0.01924172
12598.31,12800.0,12275.7,12616.72,7346.623219,2019-06-26 17:59:59.999000-05:00,92226994.14799295,3757.753273,47178889.4577231,0.15525632,0.13838825,0.01686807
12619.53,13216.95,12616.71,13093.8,8431.644932,2019-06-26 18:59:59.999000-05:00,109598529.8859629,4302.507265,55917931.5127807,0.15415555,0.1441124,0.010043159
13098.38,13478.04,12860.02,13173.69,7856.086845,2019-06-26 19:59:59.999000-05:00,104289965.56370096,3913.152469,51939710.85844694,0.15449159,0.14930801,0.0051835775
13173.69,13360.0,12500.0,12869.35,7912.296389,2019-06-26 20:59:59.999000-05:00,102119492.14072664,3798.356582,49029718.48536756,0.15515076,0.15301506,0.002135694
12869.34,12981.71,12571.42,12909.06,4404.637234,2019-06-26 21:59:59.999000-05:00,56327224.95242497,2223.230733,28433456.64206115,0.15516877,0.14752981,0.007638961
12913.5,13034.53,12730.0,12982.04,2726.105198,2019-06-26 22:59:59.999000-05:00,35090800.98796698,1406.055251,18093459.10658444,0.15444851,0.14861797,0.0058305413
12993.75,13154.69,12900.42,12955.99,3372.545961,2019-06-26 23:59:59.999000-05:00,44054743.3619572,1625.314513,21228399.66640892,0.154338,0.15103409,0.0033039153
12950.63,12955.27,12664.21,12931.2,3344.142687,2019-06-27 00:59:59.999000-05:00,42971029.44750046,1646.254218,21158922.81929961,0.15464532,0.1536306,0.0010147244
12932.29,12932.29,12100.0,12468.0,6749.703491,2019-06-27 01:59:59.999000-05:00,84195496.24984373,2966.375258,37006642.22455229,0.1551177,0.15003172,0.00508599
12467.99,12618.65,12377.35,12499.95,7169.872923,2019-06-27 02:59:59.999000-05:00,89609552.6907491,2796.211299,34958105.9706358,0.15480469,0.14143543,0.013369262
12495.13,12516.73,11940.06,12028.99,10802.356974,2019-06-27 03:59:59.999000-05:00,132266721.13504484,3974.547987,48648252.04931376,0.15437007,0.14566113,0.008708939
12029.34,12150.0,11450.0,11928.0,16075.472959,2019-06-27 04:59:59.999000-05:00,189265323.31400368,7244.507613,85353222.1540505,0.15384363,0.1389986,0.0148450285
11927.99,12184.49,11838.0,11893.24,7738.042135,2019-06-27 05:59:59.999000-05:00,92802517.34211951,3532.931726,42396199.58462887,0.15337281,0.13153206,0.021840751
11893.86,12281.38,11893.86,12261.63,4171.242674,2019-06-27 06:59:59.999000-05:00,50518467.99379178,2170.725955,26298530.46164404,0.15180811,0.13744362,0.014364496
12255.58,12360.0,11838.0,11894.43,6233.225109,2019-06-27 07:59:59.999000-05:00,75279642.4927748,2499.683147,30214528.07354125,0.15063733,0.1382947,0.012342632
11894.43,12002.71,11705.0,11810.01,5858.488118,2019-06-27 08:59:59.999000-05:00,69366567.12497486,2740.91826,32456573.82313126,0.15011424,0.13744362,0.012670621
11808.59,12087.99,11575.0,12085.87,7437.270229,2019-06-27 09:59:59.999000-05:00,87869600.55529717,3502.352075,41427243.21559718,0.14885485,0.13541722,0.013437629
12085.87,12094.94,11700.5,11830.0,5395.666783,2019-06-27 10:59:59.999000-05:00,63851739.21220262,2583.461833,30575707.10433483,0.14809139,0.13343655,0.014654845
11830.0,11948.63,11033.02,11083.43,13871.267394,2019-06-27 11:59:59.999000-05:00,157406945.7629545,6012.93288,68090091.47747318,0.14690103,0.13534866,0.011552364
11081.84,11189.99,10680.04,11050.16,14017.824818,2019-06-27 12:59:59.999000-05:00,153202885.0702432,6560.738364,71767488.9238742,0.14651428,0.12517896,0.021335319
11056.33,11244.99,10900.0,11165.54,5799.320598,2019-06-27 13:59:59.999000-05:00,64426372.18859847,2882.388805,32029145.68875944,0.14453043,0.11980098,0.024729453
11165.19,11165.19,10765.65,11022.01,5831.844308,2019-06-27 14:59:59.999000-05:00,63950095.94833254,2834.337238,31099321.94022387,0.14167136,0.12315228,0.018519081
11029.96,11079.0,10525.1,10850.27,8786.368451,2019-06-27 15:59:59.999000-05:00,94614092.06256828,4126.68445,44476212.23888931,0.13977012,0.12110533,0.018664792
10850.26,10982.97,10627.12,10878.88,3839.024563,2019-06-27 16:59:59.999000-05:00,41561847.20170222,1942.184948,21026602.86768834,0.13879561,0.11744031,0.021355301
10878.84,11329.99,10874.51,11277.93,6588.891431,2019-06-27 17:59:59.999000-05:00,73531732.69701345,3385.120204,37765476.39820433,0.13719234,0.11899469,0.018197648
11283.31,11566.0,11114.27,11329.99,7913.123617,2019-06-27 18:59:59.999000-05:00,89870993.81750794,4073.654108,46260413.83407025,0.13677728,0.12276392,0.014013365
11329.99,11660.84,11200.04,11659.69,5249.269862,2019-06-27 19:59:59.999000-05:00,60205529.72351101,2765.292525,31721785.55083449,0.13670082,0.12641689,0.010283932
11659.65,11771.98,11428.73,11491.02,4775.822112,2019-06-27 20:59:59.999000-05:00,55552049.58482659,2336.728553,27184442.44871602,0.1362715,0.12772368,0.008547828
11490.94,11619.99,11192.01,11207.19,3825.133896,2019-06-27 21:59:59.999000-05:00,43629375.25325053,1866.458112,21295427.40522025,0.13615939,0.13120799,0.0049514025
11202.92,11375.0,11080.0,11370.0,4108.69824,2019-06-27 22:59:59.999000-05:00,46173740.59940096,2001.037851,22494081.64957356,0.1352186,0.12760133,0.00761728
11370.0,11413.06,11077.0,11242.24,2981.942199,2019-06-27 23:59:59.999000-05:00,33559281.0074976,1508.321978,16981741.4858945,0.13409537,0.12589476,0.008200616
11244.96,11331.02,10982.88,11331.02,4539.483016,2019-06-28 00:59:59.999000-05:00,50569570.00570161,2061.275281,22995134.04117999,0.13301492,0.12584904,0.007165879
11324.14,11580.0,11324.14,11452.58,5982.166069,2019-06-28 01:59:59.999000-05:00,68626994.38724358,3242.298854,37191859.28852603,0.13216627,0.12441503,0.007751234
11452.58,11662.0,11373.81,11430.0,3875.090725,2019-06-28 02:59:59.999000-05:00,44603144.70678957,1814.824118,20897866.50131321,0.13211894,0.12961446,0.0025044829
11425.81,11889.0,11425.8,11800.0,4871.793521,2019-06-28 03:59:59.999000-05:00,56762691.95111677,2594.319111,30232939.30689546,0.13184848,0.13037123,0.0014772564
11799.99,12099.44,11798.86,12004.32,6755.995027,2019-06-28 04:59:59.999000-05:00,80805734.3098275,3604.004536,43101065.25342138,0.13231397,0.13116334,0.001150623
9681.45,9789.0,9560.02,9594.3,6191.375197,2019-07-16 13:59:59.999000-05:00,59945363.37424373,3277.138984,31739743.95700719,0.12032141,0.101837166,0.018484242
8362.08,8670.0,8128.0,8564.87,13180.48483,2019-09-24 15:59:59.999000-05:00,110490853.7601092,6785.491484,56885971.55785705,0.1038096,0.0759208,0.027888805
8562.05,8730.07,8459.87,8636.77,5521.895064,2019-09-24 16:59:59.999000-05:00,47511057.10795363,3006.884619,25870434.25848908,0.10246777,0.08091819,0.021549575
8636.77,8738.69,8603.83,8656.76,3413.437367,2019-09-24 17:59:59.999000-05:00,29589008.82130874,1817.455442,15754222.28075605,0.10159221,0.08597455,0.015617661
8656.76,8765.0,8451.01,8493.14,4964.376855,2019-09-24 18:59:59.999000-05:00,42760945.84204376,2498.021654,21530366.85188076,0.100775726,0.08816792,0.012607805
8497.55,8725.0,8490.47,8674.46,3348.846195,2019-09-24 19:59:59.999000-05:00,28855321.70110732,1651.140066,14225013.89171996,0.09976501,0.08583956,0.013925448
8674.43,8730.0,8628.24,8696.24,1976.203599,2019-09-24 20:59:59.999000-05:00,17136234.59812588,1074.420558,9317426.26945848,0.09899141,0.08644077,0.012550637
8695.0,8712.38,8558.77,8589.45,2244.124988,2019-09-24 21:59:59.999000-05:00,19379958.70988641,1100.368378,9499182.2803245,0.098499306,0.08853983,0.009959474
8589.14,8627.94,8541.06,8565.61,1566.68383,2019-09-24 22:59:59.999000-05:00,13451455.71303891,947.770224,8133979.97392497,0.09791204,0.08748139,0.010430656
8565.61,8590.0,8408.0,8504.41,3489.101404,2019-09-24 23:59:59.999000-05:00,29656887.43750451,1859.560152,15818197.57367126,0.097329944,0.08721156,0.010118388
8502.18,8530.0,8430.05,8494.55,1536.757294,2019-09-25 00:59:59.999000-05:00,13038736.63465705,825.054979,7000555.14058617,0.0966256,0.08518426,0.011441335
8494.6,8542.28,8457.0,8457.02,2001.406171,2019-09-25 01:59:59.999000-05:00,17023215.37365117,656.996883,5587520.36769998,0.096059926,0.085520215,0.0105397105
8458.17,8477.39,8310.0,8328.16,3973.937398,2019-09-25 02:59:59.999000-05:00,33305421.60616904,1878.064459,15740767.4016606,0.095490344,0.085930824,0.00955952
8328.16,8395.25,8215.64,8251.15,4298.535991,2019-09-25 03:59:59.999000-05:00,35633377.66534812,2082.018205,17260938.33721663,0.09466409,0.083691135,0.010972954
8251.13,8407.64,8245.8,8392.57,3207.341929,2019-09-25 04:59:59.999000-05:00,26763672.64581826,1581.30757,13192675.54371328,0.09374453,0.08225347,0.01149106
8392.57,8460.0,8354.46,8417.34,2544.998669,2019-09-25 05:59:59.999000-05:00,21409799.24857779,1325.735723,11155200.24874099,0.09291049,0.082712986,0.010197505
8416.85,8435.3,8291.55,8326.64,2099.954834,2019-09-25 06:59:59.999000-05:00,17535322.71993711,1001.746677,8367303.06513726,0.092180856,0.08436853,0.0078123286
8324.15,8367.72,8240.7,8304.71,2529.037135,2019-09-25 07:59:59.999000-05:00,20997248.45492285,1264.736779,10502062.96795817,0.09130576,0.08341003,0.00789573
8304.31,8448.0,8283.86,8393.68,3237.685438,2019-09-25 08:59:59.999000-05:00,27143596.81889317,1644.084621,13787575.58909085,0.09031941,0.08263528,0.0076841265
8393.68,8455.0,8361.64,8370.48,2370.056878,2019-09-25 09:59:59.999000-05:00,19943349.42272664,1223.665688,10296762.68826843,0.08958179,0.08329287,0.006288916
8370.75,8422.97,8286.52,8299.95,2121.807136,2019-09-25 10:59:59.999000-05:00,17734181.46273484,989.939035,8274919.6176868,0.08903805,0.084477924,0.004560128
8299.94,8354.97,8230.0,8346.61,3009.722582,2019-09-25 11:59:59.999000-05:00,24977514.60833645,1610.184261,13368968.41965301,0.08851698,0.083333395,0.005183585
8346.71,8412.0,8327.06,8371.06,2549.23035,2019-09-25 12:59:59.999000-05:00,21338016.2705376,1276.203672,10685015.65563908,0.08785088,0.08247226,0.0053786263
8371.45,8398.58,8312.0,8344.57,1681.848124,2019-09-25 13:59:59.999000-05:00,14059435.38161454,750.878156,6277563.47450961,0.08741518,0.08395106,0.0034641176
8342.27,8365.0,8315.0,8348.64,961.252875,2019-09-25 14:59:59.999000-05:00,8016037.13063951,466.967971,3894542.7426192,0.08764869,0.08372161,0.003927082
8490.29,8660.0,8444.48,8622.0,6783.939871,2019-10-25 13:59:59.999000-05:00,58199639.07472363,3610.725825,30986700.47880465,0.07706403,0.08434629,0.007282257
8622.0,8670.0,8540.0,8634.87,3962.097939,2019-10-25 14:59:59.999000-05:00,34072460.0190364,2073.976135,17838588.49171082,0.07838434,0.08574007,0.0073557273
8634.87,8657.27,8535.0,8556.58,2940.940695,2019-10-25 15:59:59.999000-05:00,25341379.87089659,1462.804838,12607920.02589026,0.0794991,0.08719541,0.007696308
8560.54,8635.63,8556.77,8597.61,1689.601289,2019-10-25 16:59:59.999000-05:00,14515237.79427161,798.192709,6856860.669598,0.08036751,0.08711923,0.006751716
8597.59,8706.07,8550.03,8591.79,4287.15872,2019-10-25 17:59:59.999000-05:00,37020189.08485323,2260.041403,19521381.57476282,0.08118061,0.087450914,0.0062703043
8592.0,8668.0,8590.18,8655.02,2256.737505,2019-10-25 18:59:59.999000-05:00,19490931.24218077,1146.603934,9903060.22292177,0.08183949,0.08734822,0.005508736
8655.88,9371.4,8470.38,9200.15,16004.033958,2019-10-25 19:59:59.999000-05:00,143335615.34171578,9369.889315,83889296.801584,0.0826848,0.087959945,0.005275145
9200.18,10370.0,9200.0,10027.23,23098.775547,2019-10-25 20:59:59.999000-05:00,224345659.93453935,12288.114495,119396882.40175132,0.08357055,0.08613468,0.0025641322
10027.23,10210.0,9560.0,9630.02,15185.49517,2019-10-25 21:59:59.999000-05:00,149314662.8435364,7383.64297,72706382.45357174,0.08629921,0.09725114,0.010951929
9630.43,9688.44,9415.0,9554.05,9407.477592,2019-10-25 22:59:59.999000-05:00,90000664.84191537,4793.109513,45860037.01479769,0.088541746,0.102736086,0.0141943395
9554.05,9663.46,9455.0,9600.28,5091.761911,2019-10-25 23:59:59.999000-05:00,48714055.08605313,2406.250456,23034764.68610093,0.089643,0.10052688,0.010883875
9605.24,9777.0,9592.39,9594.88,4972.768582,2019-10-26 00:59:59.999000-05:00,48100738.92627931,2517.730301,24357509.57788963,0.09058868,0.10113631,0.0105476305
9594.98,9632.18,9526.13,9585.89,3592.899584,2019-10-26 01:59:59.999000-05:00,34403016.18683045,1952.080882,18691663.55126435,0.0917561,0.10322958,0.011473484
9585.89,9613.8,9301.01,9481.47,6370.239549,2019-10-26 02:59:59.999000-05:00,60258937.43278399,2833.92846,26812768.16446806,0.09256218,0.10222004,0.009657867
9481.47,9486.58,9315.0,9339.64,4618.70826,2019-10-26 03:59:59.999000-05:00,43412450.5162495,2233.510155,20994549.74762617,0.09342626,0.098790124,0.0053638667
9344.45,9348.82,8970.0,9143.99,14095.437554,2019-10-26 04:59:59.999000-05:00,129219166.46964808,6395.877115,58648209.05486038,0.09392967,0.09900328,0.005073607
9143.99,9341.55,9125.79,9236.22,5595.837765,2019-10-26 05:59:59.999000-05:00,51819066.46278741,2872.167367,26603786.50057157,0.09488871,0.09374687,0.0011418387
9235.34,9311.81,9151.43,9224.22,3868.916844,2019-10-26 06:59:59.999000-05:00,35667208.70221695,1858.826244,17136990.34954359,0.09498662,0.096120484,0.0011338666
9224.13,9444.44,9182.17,9269.09,5654.060635,2019-10-26 07:59:59.999000-05:00,52748992.05104564,2823.24654,26334813.30954525,0.095501885,0.09651113,0.0010092482
9270.0,9272.8,9059.0,9105.56,6568.152847,2019-10-26 08:59:59.999000-05:00,60133668.84967908,2789.239015,25539185.20072482,0.09620061,0.096979484,0.00077887625
9102.1,9210.0,9051.0,9154.32,5337.119802,2019-10-26 09:59:59.999000-05:00,48721735.86216634,2466.538516,22523409.8698943,0.09650833,0.09510287,0.0014054626
9154.78,9297.76,9128.0,9196.53,4984.960964,2019-10-26 10:59:59.999000-05:00,45934442.24108976,2447.001077,22565881.48005019,0.09653052,0.094980985,0.0015495345
9194.94,9247.94,9050.0,9166.51,5373.92177,2019-10-26 11:59:59.999000-05:00,49128503.02443246,2434.823736,22277340.10214484,0.097126625,0.09615415,0.00097247213
9164.41,9170.0,9075.0,9131.06,2590.847589,2019-10-26 12:59:59.999000-05:00,23629780.77618203,1191.747492,10872246.25112204,0.097612,0.09496575,0.0026462525
9131.07,9164.63,8855.5,9072.01,5224.462583,2019-10-26 13:59:59.999000-05:00,47191192.12113977,2330.426026,21065901.56577234,0.09800561,0.095346645,0.0026589632
